timestamp,position,count,us_per_position
16869976,20263,1,-108
16871164,20252,1,-116
16872332,20242,1,-119
16873528,20232,1,-117
16874704,20222,1,-118
16875884,20212,1,-107
16877064,20201,1,-128
16878224,20192,1,-107
16879408,20181,1,-118
16880588,20171,1,-108
16881780,20160,1,-118
16882960,20150,1,-117
16884136,20140,1,-118
16885316,20130,1,-116
16886484,20120,1,-118
16887664,20110,1,-118
16888848,20100,1,-117
16890024,20090,1,-118
16891204,20080,1,-118
16892384,20070,1,-117
16893560,20060,1,-107
16894740,20049,1,-118
16895928,20039,1,-118
16897112,20029,1,-118
16898292,20019,1,-117
16899468,20009,1,-118
16900648,19999,1,-107
16901832,19988,1,-108
16903020,19977,1,-119
16904212,19967,1,-118
16905392,19957,1,-118
16906572,19947,1,-116
16907740,19937,1,-117
16908916,19927,1,-118
16910096,19917,1,-117
16911272,19907,1,-108
16912468,19896,1,-118
16913648,19886,1,-108
16914836,19875,1,-117
16916012,19865,1,-108
16917200,19854,1,-118
16918380,19844,1,-116
16919548,19834,1,-119
16920740,19824,1,-118
16921920,19814,1,-118
16923100,19804,1,-106
16924276,19793,1,-116
16925444,19783,1,-118
16926632,19773,1,-118
16927816,19763,1,-117
16928988,19753,1,-118
16930168,19743,1,-116
16931336,19733,1,-117
16932512,19723,1,-118
16933692,19713,1,-117
16934868,19703,1,-108
16936064,19692,1,-118
16937244,19682,1,-117
16938420,19672,1,-118
16939600,19662,1,-117
16940776,19652,1,-118
16941956,19642,1,-118
16943140,19632,1,-108
16944332,19621,1,-117
16945508,19611,1,-108
16946696,19600,1,-118
16947876,19590,1,-118
16949056,19580,1,-118
16950236,19570,1,-118
16951420,19560,1,-108
16952608,19549,1,-129
16953776,19540,1,-118
16954956,19530,1,-117
16956132,19520,1,-107
16957312,19509,1,-108
16958508,19498,1,-107
16959688,19487,1,-118
16960876,19477,1,-118
16962056,19467,1,-117
16963232,19457,1,-129
16964400,19448,1,-107
16965584,19437,1,-118
16966768,19427,1,-116
16967936,19417,1,-118
16969116,19407,1,-108
16970304,19396,1,-117
16971480,19386,1,-118
16972660,19376,1,-108
16973852,19365,1,-129
16975020,19356,1,-117
16976196,19346,1,-116
16977364,19336,1,-118
16978544,19326,1,-108
16979732,19315,1,-116
16980900,19305,1,-118
16982084,19295,1,-117
16983260,19285,1,-117
16984436,19275,1,-108
16985624,19264,1,-118
16986804,19254,1,-117
16987980,19244,1,-108
16989168,19233,1,-118
16990352,19223,1,-117
16991528,19213,1,-108
16992716,19202,1,-116
16993884,19192,1,-118
16995072,19182,1,-118
16996252,19172,1,-118
16997440,19162,1,-118
16998620,19152,1,-118
16999800,19142,1,-107
17000980,19131,1,-116
17002148,19121,1,-117
17003324,19111,1,-118
17004504,19101,1,-118
17005692,19091,1,-108
17006880,19080,1,-117
17008056,19070,1,-117
17009228,19060,1,-116
17010388,19050,1,-118
17011576,19040,1,-118
17012760,19030,1,-108
17013948,19019,1,-118
17015128,19009,1,-117
17016300,18999,1,-106
17017476,18988,1,-130
17018648,18979,1,-118
17019828,18969,1,-118
17021012,18959,1,-108
17022200,18948,1,-118
17023380,18938,1,-117
17024552,18928,1,-107
17025732,18917,1,-117
17026908,18907,1,-118
17028088,18897,1,-108
17029280,18886,1,-118
17030460,18876,1,-129
17031628,18867,1,-116
17032796,18857,1,-118
17033976,18847,1,-108
17035164,18836,1,-118
17036352,18826,1,-118
17037532,18816,1,-108
17038720,18805,1,-116
17039880,18795,1,-118
17041068,18785,1,-118
17042256,18775,1,-118
17043436,18765,1,-118
17044620,18755,1,-107
17045804,18744,1,-116
17046972,18734,1,-118
17048152,18724,1,-108
17049340,18713,1,-117
17050516,18703,1,-118
17051704,18693,1,-129
17052872,18684,1,-117
17054048,18674,1,-118
17055228,18664,1,-108
17056416,18653,1,-117
17057592,18643,1,-117
17058768,18633,1,-108
17059964,18622,1,-117
17061140,18612,1,-118
17062320,18602,1,-117
17063496,18592,1,-118
17064676,18582,1,-117
17065852,18572,1,-119
17067048,18562,1,-106
17068224,18551,1,-118
17069404,18541,1,-106
17070580,18530,1,-117
17071752,18520,1,-118
17072940,18510,1,-118
17074120,18500,1,-118
17075304,18490,1,-117
17076480,18480,1,-118
17077660,18470,1,-117
17078836,18460,1,-107
17080016,18449,1,-118
17081196,18439,1,-118
17082380,18429,1,-108
17083568,18418,1,-117
17084744,18408,1,-118
17085924,18398,1,-117
17087100,18388,1,-118
17088280,18378,1,-118
17089460,18368,1,-108
17090652,18357,1,-118
17091832,18347,1,-116
17093000,18337,1,-117
17094172,18327,1,-117
17095348,18317,1,-118
17096528,18307,1,-108
17097716,18296,1,-118
17098900,18286,1,-118
17100080,18276,1,-118
17101260,18266,1,-108
17102448,18255,1,-117
17103624,18245,1,-108
17104812,18234,1,-118
17105996,18224,1,-117
17107172,18214,1,-118
17108352,18204,1,-118
17109532,18194,1,-118
17110712,18184,1,-108
17111900,18173,1,-119
17113096,18163,1,-107
17114276,18152,1,-130
17115452,18143,1,-107
17116632,18132,1,-118
17117812,18122,1,-118
17118992,18112,1,-118
17120180,18102,1,-118
17121364,18092,1,-118
17122544,18082,1,-117
17123720,18072,1,-108
17124908,18061,1,-118
17126088,18051,1,-107
17127272,18040,1,-119
17128468,18030,1,-117
17129644,18020,1,-118
17130824,18010,1,-117
17132000,18000,1,-118
17133180,17990,1,-117
17134356,17980,1,-108
17135544,17969,1,-108
17136740,17958,1,-116
17137908,17948,1,-117
17139084,17938,1,-118
17140264,17928,1,-118
17141444,17918,1,-117
17142620,17908,1,-108
17143816,17897,1,-118
17144996,17887,1,-116
17146164,17877,1,-118
17147344,17867,1,-117
17148516,17857,1,-118
17149696,17847,1,-117
17150872,17837,1,-119
17152068,17827,1,-118
17153248,17817,1,-118
17154428,17807,1,-108
17155616,17796,1,-117
17156792,17786,1,-118
17157972,17776,1,-108
17159160,17765,1,-118
17160344,17755,1,-118
17161524,17745,1,-118
17162704,17735,1,-118
17163884,17725,1,-117
17165060,17715,1,-118
17166240,17705,1,-108
17167436,17694,1,-117
17168612,17684,1,-118
17169792,17674,1,-117
17170968,17664,1,-108
17172156,17653,1,-118
17173336,17643,1,-118
17174516,17633,1,-118
17175700,17623,1,-116
17176868,17613,1,-118
17178048,17603,1,-118
17179228,17593,1,-107
17180412,17582,1,-108
17181604,17571,1,-118
17182788,17561,1,-118
17183968,17551,1,-118
17185148,17541,1,-118
17186328,17531,1,-116
17187496,17521,1,-118
17188676,17511,1,-118
17189856,17501,1,-108
17191052,17490,1,-118
17192232,17480,1,-117
17193408,17470,1,-108
17194600,17459,1,-118
17195780,17449,1,-117
17196956,17439,1,-118
17198144,17429,1,-118
17199324,17419,1,-108
17200512,17408,1,-118
17201692,17398,1,-118
17202872,17388,1,-108
17204060,17377,1,-130
17205232,17368,1,-108
17206424,17357,1,-117
17207600,17347,1,-117
17208776,17337,1,-118
17209956,17327,1,-117
17211132,17317,1,-118
17212312,17307,1,-108
17213504,17296,1,-117
17214680,17286,1,-108
17215868,17275,1,-117
17217044,17265,1,-118
17218224,17255,1,-118
17219404,17245,1,-118
17220592,17235,1,-118
17221776,17225,1,-117
17222952,17215,1,-108
17224140,17204,1,-118
17225320,17194,1,-117
17226496,17184,1,-118
17227676,17174,1,-108
17228868,17163,1,-116
17230036,17153,1,-117
17231212,17143,1,-118
17232392,17133,1,-129
17233560,17124,1,-108
17234748,17113,1,-108
17235936,17102,1,-117
17237112,17092,1,-108
17238300,17081,1,-118
17239480,17071,1,-118
17240660,17061,1,-117
17241836,17051,1,-118
17243016,17041,1,-118
17244200,17031,1,-108
17245388,17020,1,-116
17246556,17010,1,-117
17247732,17000,1,-108
17248924,16989,1,-118
17250112,16979,1,-117
17251288,16969,1,-118
17252472,16959,1,-117
17253648,16949,1,-108
17254836,16938,1,-116
17256004,16928,1,-118
17257184,16918,1,-117
17258360,16908,1,-108
17259556,16897,1,-117
17260732,16887,1,-117
17261908,16877,1,-130
17263080,16868,1,-106
17264256,16857,1,-131
17265436,16848,1,-107
17266620,16837,1,-118
17267804,16827,1,-117
17268976,16817,1,-117
17270152,16807,1,-108
17271340,16796,1,-116
17272508,16786,1,-118
17273688,16776,1,-117
17274864,16766,1,-118
17276052,16756,1,-117
17277228,16746,1,-118
17278408,16736,1,-118
17279588,16726,1,-107
17280768,16715,1,-118
17281956,16705,1,-118
17283140,16695,1,-117
17284316,16685,1,-117
17285492,16675,1,-118
17286672,16665,1,-117
17287848,16655,1,-117
17289024,16645,1,-108
17290212,16634,1,-118
17291392,16624,1,-107
17292572,16613,1,-118
17293752,16603,1,-117
17294928,16593,1,-118
17296108,16583,1,-106
17297284,16572,1,-119
17298480,16562,1,-116
17299648,16552,1,-117
17300824,16542,1,-117
17302000,16532,1,-118
17303180,16522,1,-108
17304368,16511,1,-117
17305544,16501,1,-118
17306728,16491,1,-108
17307916,16480,1,-129
17309084,16471,1,-118
17310264,16461,1,-108
17311452,16450,1,-116
17312620,16440,1,-108
17313812,16429,1,-117
17314988,16419,1,-118
17316168,16409,1,-117
17317344,16399,1,-116
17318512,16389,1,-118
17319692,16379,1,-108
17320880,16368,1,-118
17322060,16358,1,-118
17323240,16348,1,-116
17324408,16338,1,-118
17325588,16328,1,-108
17326776,16317,1,-118
17327960,16307,1,-118
17329140,16297,1,-118
17330324,16287,1,-118
17331504,16277,1,-117
17332680,16267,1,-117
17333852,16257,1,-117
17335028,16247,1,-108
17336216,16236,1,-118
17337400,16226,1,-117
17338576,16216,1,-118
17339756,16206,1,-118
17340936,16196,1,-117
17342112,16186,1,-118
17343292,16176,1,-108
17344480,16165,1,-118
17345664,16155,1,-117
17346840,16145,1,-108
17348028,16134,1,-117
17349204,16124,1,-108
17350392,16113,1,-129
17351560,16104,1,-108
17352756,16093,1,-129
17353924,16084,1,-108
17355112,16073,1,-117
17356288,16063,1,-108
17357476,16052,1,-118
17358656,16042,1,-117
17359832,16032,1,-108
17361028,16021,1,-117
17362204,16011,1,-118
17363384,16001,1,-117
17364560,15991,1,-118
17365740,15981,1,-118
17366928,15971,1,-108
17368124,15960,1,-118
17369304,15950,1,-118
17370484,15940,1,-116
17371652,15930,1,-116
17372820,15920,1,-118
17374000,15910,1,-118
17375180,15900,1,-108
17376376,15889,1,-117
17377552,15879,1,-117
17378724,15869,1,-117
17379900,15859,1,-107
17381080,15848,1,-118
17382260,15838,1,-118
17383444,15828,1,-118
17384624,15818,1,-118
17385804,15808,1,-118
17386984,15798,1,-117
17388160,15788,1,-118
17389340,15778,1,-118
17390520,15768,1,-108
17391716,15757,1,-117
17392892,15747,1,-118
17394072,15737,1,-118
17395252,15727,1,-117
17396424,15717,1,-117
17397600,15707,1,-118
17398780,15697,1,-118
17399968,15687,1,-108
17401156,15676,1,-118
17402336,15666,1,-107
17403516,15655,1,-108
17404704,15644,1,-118
17405884,15634,1,-118
17407068,15624,1,-118
17408252,15614,1,-118
17409432,15604,1,-117
17410608,15594,1,-117
17411784,15584,1,-108
17412972,15573,1,-118
17414156,15563,1,-116
17415324,15553,1,-118
17416504,15543,1,-108
17417692,15532,1,-117
17418868,15522,1,-117
17420044,15512,1,-118
17421232,15502,1,-118
17422416,15492,1,-118
17423596,15482,1,-108
17424784,15471,1,-117
17425960,15461,1,-118
17427140,15451,1,-118
17428320,15441,1,-117
17429496,15431,1,-107
17430680,15420,1,-118
17431860,15410,1,-117
17433036,15400,1,-118
17434216,15390,1,-118
17435396,15380,1,-108
17436584,15369,1,-118
17437768,15359,1,-108
17438956,15348,1,-117
17440132,15338,1,-117
17441304,15328,1,-128
17442464,15319,1,-107
17443648,15308,1,-119
17444840,15298,1,-118
17446024,15288,1,-108
17447212,15277,1,-118
17448392,15267,1,-116
17449560,15257,1,-118
17450748,15247,1,-118
17451928,15237,1,-118
17453112,15227,1,-118
17454292,15217,1,-117
17455468,15207,1,-117
17456640,15197,1,-106
17457816,15186,1,-118
17458996,15176,1,-108
17460184,15165,1,-118
17461372,15155,1,-117
17462548,15145,1,-118
17463728,15135,1,-116
17464896,15125,1,-118
17466076,15115,1,-118
17467256,15105,1,-108
17468452,15094,1,-117
17469628,15084,1,-108
17470820,15073,1,-117
17471996,15063,1,-118
17473176,15053,1,-118
17474356,15043,1,-118
17475536,15033,1,-118
17476720,15023,1,-118
17477900,15013,1,-107
17479080,15002,1,-116
17480248,14992,1,-118
17481428,14982,1,-118
17482608,14972,1,-118
17483792,14962,1,-118
17484972,14952,1,-106
17486148,14941,1,-118
17487328,14931,1,-118
17488508,14921,1,-118
17489696,14911,1,-108
17490884,14900,1,-118
17492068,14890,1,-118
17493248,14880,1,-108
17494436,14869,1,-117
17495612,14859,1,-118
17496792,14849,1,-129
17497960,14840,1,-108
17499156,14829,1,-117
17500332,14819,1,-118
17501512,14809,1,-108
17502700,14798,1,-118
17503880,14788,1,-118
17505068,14778,1,-118
17506248,14768,1,-108
17507444,14757,1,-129
17508612,14748,1,-118
17509792,14738,1,-118
17510972,14728,1,-108
17512160,14717,1,-118
17513340,14707,1,-107
17514524,14696,1,-108
17515712,14685,1,-118
17516892,14675,1,-118
17518072,14665,1,-117
17519248,14655,1,-119
17520440,14645,1,-118
17521628,14635,1,-118
17522812,14625,1,-118
17523992,14615,1,-108
17525180,14604,1,-118
17526360,14594,1,-118
17527540,14584,1,-108
17528728,14573,1,-119
17529924,14563,1,-118
17531104,14553,1,-117
17532280,14543,1,-117
17533452,14533,1,-117
17534628,14523,1,-108
17535816,14512,1,-119
17537008,14502,1,-108
17538204,14491,1,-117
17539380,14481,1,-117
17540556,14471,1,-118
17541736,14461,1,-117
17542912,14451,1,-118
17544092,14441,1,-118
17545276,14431,1,-108
17546464,14420,1,-116
17547632,14410,1,-118
17548812,14400,1,-108
17550000,14389,1,-129
17551164,14380,1,-118
17552344,14370,1,-118
17553532,14360,1,-118
17554712,14350,1,-108
17555900,14339,1,-116
17557068,14329,1,-108
17558260,14318,1,-118
17559440,14308,1,-119
17560636,14298,1,-118
17561816,14288,1,-118
17562996,14278,1,-117
17564172,14268,1,-118
17565352,14258,1,-117
17566528,14248,1,-108
17567720,14237,1,-118
17568904,14227,1,-108
17570092,14216,1,-118
17571272,14206,1,-107
17572452,14195,1,-118
17573640,14185,1,-129
17574808,14176,1,-108
17576004,14165,1,-129
17577172,14156,1,-107
17578356,14145,1,-118
17579536,14135,1,-117
17580708,14125,1,-117
17581884,14115,1,-118
17583064,14105,1,-118
17584248,14095,1,-118
17585428,14085,1,-130
17586600,14076,1,-129
17587768,14067,1,-145
17588928,14059,1,-130
17590104,14050,1,-146
17591276,14042,1,-146
17592444,14034,1,-165
17593600,14027,1,-165
17594760,14020,1,-165
17595916,14013,1,-192
17597068,14007,1,-190
17598208,14001,1,-228
17599352,13996,1,-228
17600492,13991,1,-229
17601640,13986,1,-227
17602776,13981,1,-283
17603908,13977,1,-282
17605036,13973,1,-373
17606156,13970,1,-283
17607288,13966,1,-373
17608408,13963,1,-373
17609528,13960,1,-372
17610644,13957,1,-373
17611764,13954,1,-564
17612892,13952,1,-374
17614016,13949,1,-558
17615132,13947,1,-562
17616256,13945,1,-554
17617364,13943,1,-554
17618472,13941,1,-556
17619584,13939,1,-1100
17620684,13938,1,-1164
17621848,13937,1,-1160
17623008,13936,1,-1152
17624160,13935,9,-1312
17625472,13934,8,-1248
17626720,13933,2,-1164
17627884,13932,1,-1144
17629028,13931,1,-1156
17630184,13930,1,-1160
17631344,13929,1,-1156
17632500,13928,23,-1536
17634036,13927,131,-3280
17637316,13926,115,-3080
17640396,13925,58,-2180
17642576,13924,27,-1620
17644196,13923,1,-1172
17645368,13922,1,-1156
17646524,13921,121170,0
19582768,13922,1,1180
19583948,13923,1,68
19585244,13942,1,77
19586408,13957,1,101
19587528,13968,1,79
19588720,13983,1,94
19589848,13995,1,82
19590996,14009,1,81
19592132,14023,1,77
19593288,14038,1,68
19594452,14055,1,62
19595640,14074,1,62
19596824,14093,1,55
19598036,14115,1,55
19599252,14137,1,51
19600488,14161,1,51
19601720,14185,1,48
19602944,14210,1,49
19604184,14235,1,48
19605444,14261,1,46
19606692,14288,1,47
19607968,14315,1,45
19609236,14343,1,44
19610516,14372,1,46
19611776,14399,1,44
19613052,14428,1,45
19614324,14456,1,42
19615604,14486,1,43
19616876,14515,1,44
19618156,14544,1,45
19619424,14572,1,42
19620704,14602,1,44
19621980,14631,1,42
19623256,14661,1,42
19624544,14691,1,43
19625816,14720,1,42
19627100,14750,1,42
19628376,14780,1,44
19629656,14809,1,41
19630944,14840,1,44
19632220,14869,1,41
19633508,14900,1,42
19634768,14930,1,44
19636056,14959,1,41
19637352,14990,1,42
19638628,15020,1,43
19639920,15050,1,40
19641188,15081,1,43
19642492,15111,1,42
19643772,15141,1,41
19645072,15172,1,42
19646360,15202,1,42
19647644,15232,1,42
19648924,15262,1,41
19650196,15293,1,43
19651504,15323,1,44
19652780,15352,1,43
19654048,15381,1,44
19655304,15409,1,48
19656572,15435,1,48
19657820,15461,1,53
19659052,15484,1,54
19660260,15506,1,59
19661452,15526,1,62
19662640,15545,1,65
19663812,15563,1,72
19664972,15579,1,86
19666100,15592,1,87
19667236,15605,1,101
19668356,15616,1,105
19669516,15627,1,126
19670652,15636,1,143
19671796,15644,1,142
19672936,15652,1,187
19674060,15658,1,188
19675188,15664,1,223
19676304,15669,1,223
19677420,15674,1,278
19678532,15678,1,279
19679648,15682,1,369
19680756,15685,1,368
19681860,15688,1,368
19682964,15691,1,368
19684068,15694,1,368
19685172,15697,1,368
19686276,15700,1,552
19687380,15702,1,369
19688488,15705,1,554
19689596,15707,1,1092
19690688,15708,1,1140
19691828,15709,1,1120
19692948,15710,50,1944
19694892,15711,479,8804
19703696,15712,102,2860
19706556,15713,14,1448
19708004,15714,1,1160
19709164,15715,1,1128
19710292,15716,1,570
19711432,15718,1,1088
19712520,15719,123,3104
19715624,15720,226,4820
19720444,15721,82,-2528
19722972,15720,616,-11028
19734000,15719,1,-74
19735408,15700,1,-64
19736640,15681,1,-69
19737824,15664,1,-74
19739008,15648,1,-78
19740180,15633,1,-83
19741344,15619,1,-78
19742516,15604,1,-74
19743700,15588,1,-70
19744904,15571,1,-64
19746120,15552,1,-58
19747348,15531,1,-56
19748588,15509,1,-56
19749828,15487,1,-50
19751092,15462,1,-52
19752352,15438,1,-49
19753628,15412,1,-49
19754908,15386,1,-48
19756180,15360,1,-46
19757468,15332,1,-47
19758744,15305,1,-46
19760032,15277,1,-46
19761328,15249,1,-44
19762624,15220,1,-46
19763912,15192,1,-43
19765224,15162,1,-44
19766520,15133,1,-43
19767828,15103,1,-44
19769124,15074,1,-42
19770448,15043,1,-44
19771744,15014,1,-42
19773060,14983,1,-43
19774368,14953,1,-41
19775688,14921,1,-45
19776996,14892,1,-41
19778332,14860,1,-43
19779644,14830,1,-42
19780960,14799,1,-43
19782268,14769,1,-42
19783584,14738,1,-43
19784888,14708,1,-41
19786208,14676,1,-44
19787512,14647,1,-41
19788844,14615,1,-42
19790152,14584,1,-42
19791484,14553,1,-43
19792784,14523,1,-41
19794116,14491,1,-42
19795440,14460,1,-42
19796744,14429,1,-42
19798056,14398,1,-42
19799384,14367,1,-43
19800692,14337,1,-42
19802008,14306,1,-43
19803320,14276,1,-46
19804608,14248,1,-46
19805896,14220,1,-48
19807164,14194,1,-50
19808428,14169,1,-52
19809680,14145,1,-59
19810920,14124,1,-61
19812140,14104,1,-63
19813348,14085,1,-74
19814540,14069,1,-72
19815704,14053,1,-89
19816868,14040,1,-95
19818012,14028,1,-113
19819148,14018,1,-118
19820328,14008,1,-131
19821508,13999,1,-147
19822684,13991,1,-165
19823844,13984,1,-191
19824992,13978,1,-226
19826124,13973,1,-228
19827264,13968,1,-283
19828396,13964,1,-282
19829524,13960,1,-282
19830652,13956,1,-373
19831772,13953,1,-285
19832912,13949,1,-373
19834032,13946,1,-373
19835152,13943,1,-562
19836276,13941,1,-373
19837396,13938,1,-556
19838508,13936,1,-1104
19839612,13935,1,-1156
19840768,13934,1,-1156
19841924,13933,1,-1160
19843084,13932,1,-1152
19844236,13931,6,-1260
19845496,13930,71,-2280
19847776,13929,250,-5164
19852940,13928,161,-3824
19856764,13927,34,-1772
19858536,13926,7,-1304
19859840,13925,2,-1152
19860992,13924,1,-1140
19862132,13923,1,-1152
19863284,13922,1,-1156
19864440,13921,748,13120
19877560,13922,1,1264
19878824,13923,1,65
19880128,13943,1,82
19881280,13957,1,86
19882408,13970,1,94
19883544,13982,1,82
19884692,13996,1,92
19885804,14008,1,82
19886956,14022,1,81
19888096,14036,1,68
19889268,14053,1,62
19890452,14072,1,59
19891644,14092,1,57
19892848,14113,1,52
19894060,14136,1,53
19895292,14159,1,50
19896548,14184,1,51
19897772,14208,1,49
19899020,14233,1,46
19900276,14260,1,49
19901508,14285,1,45
19902776,14313,1,45
19904044,14341,1,44
19905324,14370,1,45
19906588,14398,1,44
19907868,14427,1,45
19909136,14455,1,44
19910412,14484,1,44
19911696,14513,1,43
19912964,14542,1,44
19914204,14570,1,43
19915508,14600,1,43
19916760,14629,1,43
19918056,14659,1,44
19919344,14688,1,42
19920604,14718,1,43
19921908,14748,1,44
19923184,14777,1,42
19924464,14807,1,42
19925740,14837,1,42
19927020,14867,1,42
19928304,14897,1,41
19929576,14928,1,44
19930860,14957,1,42
19932140,14987,1,42
19933424,15017,1,42
19934704,15047,1,42
19935984,15077,1,42
19937288,15108,1,42
19938568,15138,1,41
19939864,15169,1,42
19941152,15199,1,41
19942448,15230,1,42
19943724,15260,1,42
19945004,15290,1,41
19946300,15321,1,44
19947588,15350,1,43
19948856,15379,1,45
19950128,15407,1,48
19951376,15433,1,47
19952608,15459,1,54
19953856,15482,1,52
19955072,15505,1,59
19956264,15525,1,62
19957452,15544,1,65
19958628,15562,1,72
19959784,15578,1,81
19960928,15592,1,94
19962056,15604,1,94
19963188,15616,1,110
19964292,15626,1,117
19965464,15636,1,142
19966600,15644,1,161
19967732,15651,1,162
19968868,15658,1,187
19969992,15664,1,224
19971112,15669,1,224
19972236,15674,1,279
19973352,15678,1,369
19974460,15681,1,278
19975572,15685,1,369
19976680,15688,1,368
19977784,15691,1,368
19978888,15694,1,369
19979996,15697,1,552
19981100,15699,1,368
19982204,15702,1,544
19983292,15704,1,373
19984412,15707,1,1088
19985500,15708,1,1140
19986640,15709,1,1128
19987768,15710,27,1568
19989336,15711,158,3704
19993040,15712,248,5172
19998212,15713,81,2492
20000704,15714,21,1516
20002220,15715,3,1200
20003420,15716,3,1160
20004580,15717,1,1132
20005712,15718,1,1120
20006832,15719,1,1152
20007984,15720,1,1132
20009116,15721,116,-3000
20012116,15720,7928,127848
20139964,15721,1,-1356
20141320,15720,156,3668
20144988,15721,13,-1436
20146424,15720,7676,123776
20270200,15721,1,-1348
20271548,15720,14492,0
20504164,15719,1,-73
20505416,15702,1,-63
20506616,15683,1,-74
20507812,15667,1,-70
20509008,15650,1,-82
20510164,15636,1,-78
20511336,15621,1,-83
20512500,15607,1,-73
20513680,15591,1,-71
20514888,15574,1,-66
20516088,15556,1,-58
20517316,15535,1,-53
20518556,15512,1,-56
20519792,15490,1,-52
20521056,15466,1,-50
20522316,15441,1,-50
20523572,15416,1,-50
20524828,15391,1,-47
20526120,15364,1,-47
20527400,15337,1,-47
20528676,15310,1,-45
20529960,15282,1,-46
20531256,15254,1,-44
20532552,15225,1,-46
20533848,15197,1,-43
20535152,15167,1,-44
20536472,15137,1,-43
20537768,15107,1,-44
20539064,15078,1,-42
20540380,15047,1,-43
20541692,15017,1,-43
20542996,14987,1,-43
20544304,14957,1,-42
20545636,14926,1,-43
20546932,14896,1,-42
20548244,14865,1,-43
20549552,14835,1,-42
20550872,14804,1,-43
20552176,14774,1,-42
20553492,14743,1,-44
20554812,14713,1,-41
20556128,14681,1,-44
20557424,14652,1,-41
20558760,14620,1,-43
20560072,14590,1,-42
20561380,14559,1,-42
20562692,14528,1,-41
20564032,14496,1,-41
20565328,14465,1,-43
20566644,14435,1,-42
20567948,14404,1,-42
20569280,14373,1,-43
20570584,14343,1,-42
20571896,14312,1,-44
20573216,14282,1,-44
20574508,14253,1,-45
20575792,14225,1,-47
20577080,14198,1,-51
20578356,14173,1,-52
20579604,14149,1,-58
20580836,14128,1,-58
20582064,14107,1,-63
20583276,14088,1,-73
20584456,14072,1,-73
20585636,14056,1,-83
20586800,14042,1,-95
20587940,14030,1,-113
20589076,14020,1,-116
20590244,14010,1,-131
20591424,14001,1,-144
20592580,13993,1,-167
20593752,13986,1,-190
20594892,13980,1,-192
20596044,13974,1,-227
20597180,13969,1,-283
20598312,13965,1,-282
20599440,13961,1,-283
20600572,13957,1,-282
20601700,13953,1,-373
20602820,13950,1,-374
20603944,13947,1,-373
20605064,13944,1,-374
20606188,13941,1,-560
20607308,13939,1,-554
20608416,13937,1,-556
20609528,13935,1,-1100
20610628,13934,1,-1144
20611772,13933,1,-1152
20612924,13932,21,-1520
20614444,13931,89,-2612
20617056,13930,253,-5228
20622284,13929,154,-3708
20625992,13928,50,-2036
20628028,13927,9,-1324
20629352,13926,1,-1120
20630472,13925,1,-1164
20631636,13924,1,-1144
20632780,13923,1,-1144
20633924,13922,1,-1148
20635072,13921,74,2348
