timestamp,position,count,us_enc
10964080,28866,1,-192
10965236,28860,1,-191
10966384,28854,1,-191
10967532,28848,1,-165
10968692,28841,1,-143
10969840,28833,1,-168
10971016,28826,1,-146
10972188,28818,1,-146
10973356,28810,1,-146
10974528,28802,1,-130
10975704,28793,1,-131
10976884,28784,1,-130
10978060,28775,1,-131
10979240,28766,1,-119
10980436,28756,1,-129
10981604,28747,1,-129
10982772,28738,1,-130
10983944,28729,1,-129
10985112,28720,1,-130
10986288,28711,1,-118
10987476,28701,1,-130
10988652,28692,1,-118
10989840,28682,1,-119
10991032,28672,1,-118
10992212,28662,1,-118
10993392,28652,1,-118
10994572,28642,1,-119
10995768,28632,1,-118
10996948,28622,1,-118
10998136,28612,1,-118
10999324,28602,1,-118
11000508,28592,1,-117
11001684,28582,1,-118
11002864,28572,1,-118
11004052,28562,1,-118
11005232,28552,1,-118
11006420,28542,1,-119
11007612,28532,1,-118
11008792,28522,1,-118
11009972,28512,1,-118
11011160,28502,1,-108
11012348,28491,1,-117
11013524,28481,1,-107
11014704,28470,1,-118
11015892,28460,1,-118
11017080,28450,1,-119
11018276,28440,1,-118
11019456,28430,1,-118
11020636,28420,1,-118
11021816,28410,1,-107
11022996,28399,1,-118
11024184,28389,1,-118
11025364,28379,1,-119
11026560,28369,1,-117
11027736,28359,1,-119
11028928,28349,1,-118
11030116,28339,1,-130
11031288,28330,1,-118
11032476,28320,1,-108
11033672,28309,1,-108
11034860,28298,1,-118
11036040,28288,1,-108
11037228,28277,1,-118
11038408,28267,1,-109
11039608,28256,1,-119
11040804,28246,1,-118
11041992,28236,1,-118
11043172,28226,1,-117
11044348,28216,1,-118
11045528,28206,1,-109
11046728,28195,1,-118
11047916,28185,1,-108
11049108,28174,1,-118
11050288,28164,1,-118
11051468,28154,1,-107
11052648,28143,1,-132
11053836,28134,1,-108
11055024,28123,1,-118
11056208,28113,1,-108
11057400,28102,1,-119
11058592,28092,1,-118
11059772,28082,1,-108
11060960,28071,1,-118
11062140,28061,1,-117
11063316,28051,1,-118
11064496,28041,1,-108
11065684,28030,1,-116
11066852,28020,1,-118
11068040,28010,1,-108
11069228,27999,1,-118
11070416,27989,1,-118
11071600,27979,1,-119
11072792,27969,1,-118
11073980,27959,1,-119
11075172,27949,1,-118
11076352,27939,1,-118
11077532,27929,1,-108
11078728,27918,1,-118
11079908,27908,1,-118
11081088,27898,1,-118
11082268,27888,1,-108
11083456,27877,1,-118
11084636,27867,1,-118
11085824,27857,1,-118
11087008,27847,1,-118
11088188,27837,1,-108
11089380,27826,1,-117
11090556,27816,1,-108
11091748,27805,1,-118
11092928,27795,1,-118
11094112,27785,1,-118
11095292,27775,1,-119
11096484,27765,1,-118
11097664,27755,1,-118
11098852,27745,1,-118
11100040,27735,1,-118
11101228,27725,1,-108
11102416,27714,1,-118
11103596,27704,1,-108
11104788,27693,1,-118
11105968,27683,1,-108
11107156,27672,1,-118
11108336,27662,1,-118
11109524,27652,1,-118
11110704,27642,1,-118
11111884,27632,1,-108
11113076,27621,1,-117
11114252,27611,1,-118
11115440,27601,1,-118
11116628,27591,1,-118
11117808,27581,1,-118
11118988,27571,1,-118
11120168,27561,1,-118
11121348,27551,1,-119
11122540,27541,1,-108
11123736,27530,1,-118
11124924,27520,1,-108
11126112,27509,1,-118
11127292,27499,1,-119
11128484,27489,1,-118
11129672,27479,1,-118
11130860,27469,1,-118
11132048,27459,1,-108
11133236,27448,1,-118
11134420,27438,1,-108
11135608,27427,1,-119
11136800,27417,1,-118
11137980,27407,1,-118
11139168,27397,1,-117
11140344,27387,1,-119
11141536,27377,1,-118
11142716,27367,1,-117
11143888,27357,1,-118
11145076,27347,1,-109
11146280,27336,1,-108
11147468,27325,1,-108
11148656,27314,1,-118
11149836,27304,1,-108
11151024,27293,1,-118
11152204,27283,1,-118
11153392,27273,1,-118
11154580,27263,1,-117
11155756,27253,1,-108
11156948,27242,1,-118
11158128,27232,1,-118
11159316,27222,1,-118
11160504,27212,1,-108
11161700,27201,1,-118
11162880,27191,1,-118
11164060,27181,1,-117
11165236,27171,1,-118
11166416,27161,1,-108
11167604,27150,1,-118
11168792,27140,1,-108
11169980,27129,1,-118
11171160,27119,1,-118
11172348,27109,1,-118
11173528,27099,1,-118
11174712,27089,1,-108
11175900,27078,1,-118
11177084,27068,1,-118
11178264,27058,1,-118
11179444,27048,1,-108
11180636,27037,1,-117
11181812,27027,1,-119
11183004,27017,1,-118
11184188,27007,1,-118
11185372,26997,1,-118
11186552,26987,1,-118
11187732,26977,1,-108
11188920,26966,1,-118
11190108,26956,1,-119
11191304,26946,1,-108
11192492,26935,1,-118
11193672,26925,1,-118
11194852,26915,1,-108
11196040,26904,1,-119
11197232,26894,1,-118
11198420,26884,1,-118
11199604,26874,1,-118
11200784,26864,1,-108
11201972,26853,1,-117
11203144,26843,1,-118
11204324,26833,1,-108
11205512,26822,1,-119
11206708,26812,1,-129
11207876,26803,1,-118
11209056,26793,1,-118
11210236,26783,1,-117
11211412,26773,1,-108
11212600,26762,1,-119
11213792,26752,1,-108
11214988,26741,1,-118
11216168,26731,1,-108
11217356,26720,1,-118
11218536,26710,1,-118
11219720,26700,1,-118
11220908,26690,1,-118
11222096,26680,1,-108
11223284,26669,1,-118
11224464,26659,1,-118
11225644,26649,1,-117
11226820,26639,1,-118
11228008,26629,1,-119
11229200,26619,1,-118
11230380,26609,1,-108
11231568,26598,1,-118
11232748,26588,1,-118
11233928,26578,1,-118
11235116,26568,1,-118
11236304,26558,1,-108
11237500,26547,1,-118
11238688,26537,1,-118
11239868,26527,1,-118
11241048,26517,1,-118
11242236,26507,1,-118
11243424,26497,1,-108
11244620,26486,1,-118
11245800,26476,1,-118
11246980,26466,1,-118
11248160,26456,1,-117
11249336,26446,1,-109
11250536,26435,1,-119
11251732,26425,1,-117
11252908,26415,1,-130
11254080,26406,1,-117
11255256,26396,1,-118
11256436,26386,1,-108
11257632,26375,1,-108
11258824,26364,1,-118
11260008,26354,1,-108
11261196,26343,1,-119
11262388,26333,1,-108
11263576,26322,1,-118
11264756,26312,1,-119
11265948,26302,1,-119
11267144,26292,1,-117
11268320,26282,1,-108
11269508,26271,1,-107
11270688,26260,1,-118
11271872,26250,1,-109
11273072,26239,1,-119
11274264,26229,1,-117
11275440,26219,1,-118
11276620,26209,1,-108
11277808,26198,1,-117
11278984,26188,1,-119
11280176,26178,1,-108
11281364,26167,1,-119
11282556,26157,1,-118
11283736,26147,1,-108
11284924,26136,1,-117
11286100,26126,1,-118
11287288,26116,1,-118
11288476,26106,1,-108
11289672,26095,1,-117
11290848,26085,1,-118
11292028,26075,1,-117
11293204,26065,1,-118
11294384,26055,1,-118
11295572,26045,1,-118
11296756,26035,1,-118
11297944,26025,1,-117
11299120,26015,1,-108
11300308,26004,1,-118
11301488,25994,1,-108
11302684,25983,1,-118
11303872,25973,1,-118
11305056,25963,1,-108
11306244,25952,1,-118
11307424,25942,1,-118
11308612,25932,1,-118
11309792,25922,1,-108
11310980,25911,1,-119
11312172,25901,1,-108
11313360,25890,1,-118
11314540,25880,1,-117
11315716,25870,1,-108
11316904,25859,1,-118
11318092,25849,1,-118
11319280,25839,1,-119
11320476,25829,1,-117
11321652,25819,1,-118
11322832,25809,1,-117
11324008,25799,1,-118
11325196,25789,1,-108
11326392,25778,1,-118
11327576,25768,1,-118
11328756,25758,1,-108
11329944,25747,1,-118
11331124,25737,1,-118
11332304,25727,1,-118
11333488,25717,1,-109
11334692,25706,1,-118
11335872,25696,1,-117
11337048,25686,1,-118
11338236,25676,1,-118
11339416,25666,1,-118
11340604,25656,1,-118
11341792,25646,1,-118
11342976,25636,1,-118
11344156,25626,1,-108
11345344,25615,1,-117
11346520,25605,1,-118
11347700,25595,1,-118
11348888,25585,1,-119
11350080,25575,1,-108
11351268,25564,1,-118
11352448,25554,1,-118
11353632,25544,1,-118
11354812,25534,1,-118
11355992,25524,1,-107
11357172,25513,1,-119
11358368,25503,1,-119
11359560,25493,1,-119
11360752,25483,1,-119
11361944,25473,1,-118
11363124,25463,1,-119
11364316,25453,1,-118
11365500,25443,1,-119
11366692,25433,1,-107
11367872,25422,1,-119
11369064,25412,1,-108
11370252,25401,1,-118
11371432,25391,1,-118
11372616,25381,1,-108
11373808,25370,1,-118
11374996,25360,1,-118
11376180,25350,1,-108
11377368,25339,1,-118
11378548,25329,1,-118
11379736,25319,1,-118
11380916,25309,1,-108
11382104,25298,1,-118
11383284,25288,1,-108
11384476,25277,1,-118
11385656,25267,1,-118
11386844,25257,1,-118
11388028,25247,1,-108
11389220,25236,1,-118
11390400,25226,1,-118
11391580,25216,1,-108
11392768,25205,1,-118
11393952,25195,1,-118
11395136,25185,1,-118
11396316,25175,1,-108
11397504,25164,1,-118
11398688,25154,1,-118
11399876,25144,1,-118
11401056,25134,1,-108
11402252,25123,1,-118
11403440,25113,1,-118
11404620,25103,1,-118
11405800,25093,1,-118
11406980,25083,1,-119
11408172,25073,1,-118
11409352,25063,1,-118
11410536,25053,1,-108
11411724,25042,1,-118
11412904,25032,1,-118
11414088,25022,1,-118
11415268,25012,1,-108
11416456,25001,1,-118
11417640,24991,1,-118
11418820,24981,1,-118
11420000,24971,1,-118
11421180,24961,1,-107
11422360,24950,1,-118
11423548,24940,1,-118
11424736,24930,1,-108
11425924,24919,1,-118
11427108,24909,1,-118
11428288,24899,1,-118
11429468,24889,1,-118
11430648,24879,1,-118
11431828,24869,1,-119
11433024,24859,1,-118
11434204,24849,1,-108
11435392,24838,1,-118
11436572,24828,1,-107
11437752,24817,1,-119
11438944,24807,1,-119
11440140,24797,1,-108
11441328,24786,1,-117
11442500,24776,1,-119
11443692,24766,1,-118
11444872,24756,1,-108
11446060,24745,1,-118
11447240,24735,1,-119
11448436,24725,1,-118
11449616,24715,1,-119
11450808,24705,1,-118
11451988,24695,1,-118
11453168,24685,1,-118
11454348,24675,1,-118
11455536,24665,1,-108
11456724,24654,1,-118
11457904,24644,1,-108
11459096,24633,1,-117
11460268,24623,1,-118
11461456,24613,1,-118
11462636,24603,1,-108
11463824,24592,1,-118
11465012,24582,1,-119
11466204,24572,1,-118
11467384,24562,1,-108
11468576,24551,1,-118
11469756,24541,1,-118
11470944,24531,1,-118
11472132,24521,1,-118
11473312,24511,1,-130
11474484,24502,1,-118
11475672,24492,1,-118
11476860,24482,1,-119
11478052,24472,1,-118
11479232,24462,1,-106
11480408,24451,1,-107
11481588,24440,1,-108
11482776,24429,1,-118
11483956,24419,1,-118
11485144,24409,1,-108
11486336,24398,1,-118
11487516,24388,1,-118
11488696,24378,1,-118
11489876,24368,1,-118
11491056,24358,1,-109
11492256,24347,1,-118
11493440,24337,1,-108
11494628,24326,1,-117
11495804,24316,1,-118
11496984,24306,1,-108
11498172,24295,1,-130
11499344,24286,1,-108
11500532,24275,1,-107
11501716,24264,1,-119
11502908,24254,1,-118
11504088,24244,1,-118
11505268,24234,1,-107
11506448,24223,1,-118
11507636,24213,1,-117
11508812,24203,1,-118
11509992,24193,1,-108
11511184,24182,1,-118
11512364,24172,1,-118
11513544,24162,1,-108
11514732,24151,1,-119
11515928,24141,1,-118
11517108,24131,1,-118
11518296,24121,1,-119
11519488,24111,1,-119
11520680,24101,1,-119
11521872,24091,1,-118
11523052,24081,1,-108
11524244,24070,1,-118
11525424,24060,1,-117
11526600,24050,1,-118
11527780,24040,1,-118
11528968,24030,1,-108
11530164,24019,1,-118
11531348,24009,1,-117
11532524,23999,1,-118
11533704,23989,1,-108
11534892,23978,1,-118
11536072,23968,1,-108
11537260,23957,1,-118
11538448,23947,1,-118
11539636,23937,1,-118
11540816,23927,1,-118
11541996,23917,1,-118
11543176,23907,1,-117
11544352,23897,1,-118
11545532,23887,1,-118
11546720,23877,1,-108
11547908,23866,1,-119
11549100,23856,1,-108
11550288,23845,1,-117
11551460,23835,1,-118
11552640,23825,1,-118
11553824,23815,1,-118
11555004,23805,1,-108
11556192,23794,1,-118
11557372,23784,1,-108
11558560,23773,1,-118
11559740,23763,1,-129
11560908,23754,1,-108
11562104,23743,1,-129
11563272,23734,1,-108
11564464,23723,1,-118
11565652,23713,1,-118
11566832,23703,1,-118
11568020,23693,1,-108
11569216,23682,1,-118
11570396,23672,1,-117
11571572,23662,1,-108
11572760,23651,1,-118
11573944,23641,1,-117
11575120,23631,1,-118
11576308,23621,1,-118
11577496,23611,1,-108
11578684,23600,1,-118
11579864,23590,1,-118
11581052,23580,1,-118
11582232,23570,1,-118
11583412,23560,1,-118
11584600,23550,1,-118
11585788,23540,1,-117
11586960,23530,1,-131
11588140,23521,1,-118
11589320,23511,1,-108
11590508,23500,1,-108
11591704,23489,1,-108
11592892,23478,1,-118
11594072,23468,1,-118
11595252,23458,1,-108
11596440,23447,1,-118
11597628,23437,1,-117
11598804,23427,1,-119
11600000,23417,1,-118
11601180,23407,1,-118
11602360,23397,1,-108
11603548,23386,1,-118
11604728,23376,1,-108
11605924,23365,1,-118
11607112,23355,1,-117
11608288,23345,1,-118
11609468,23335,1,-108
11610656,23324,1,-118
11611836,23314,1,-108
11613028,23303,1,-119
11614220,23293,1,-118
11615400,23283,1,-107
11616580,23272,1,-118
11617768,23262,1,-118
11618948,23252,1,-118
11620128,23242,1,-108
11621316,23231,1,-132
11622504,23222,1,-108
11623692,23211,1,-118
11624872,23201,1,-108
11626060,23190,1,-118
11627244,23180,1,-118
11628432,23170,1,-119
11629628,23160,1,-118
11630808,23150,1,-118
11631996,23140,1,-118
11633176,23130,1,-108
11634368,23119,1,-118
11635548,23109,1,-118
11636728,23099,1,-108
11637924,23088,1,-117
11639100,23078,1,-118
11640280,23068,1,-118
11641460,23058,1,-118
11642648,23048,1,-119
11643840,23038,1,-108
11645032,23027,1,-118
11646212,23017,1,-108
11647400,23006,1,-107
11648584,22995,1,-118
11649772,22985,1,-118
11650952,22975,1,-130
11652128,22966,1,-118
11653308,22956,1,-118
11654488,22946,1,-118
11655668,22936,1,-118
11656848,22926,1,-108
11658036,22915,1,-118
11659216,22905,1,-108
11660408,22894,1,-118
11661588,22884,1,-118
11662768,22874,1,-108
11663956,22863,1,-119
11665148,22853,1,-117
11666324,22843,1,-119
11667520,22833,1,-108
11668712,22822,1,-118
11669892,22812,1,-118
11671080,22802,1,-118
11672268,22792,1,-119
11673460,22782,1,-119
11674656,22772,1,-118
11675836,22762,1,-108
11677028,22751,1,-117
11678204,22741,1,-118
11679384,22731,1,-109
11680584,22720,1,-118
11681764,22710,1,-118
11682948,22700,1,-118
11684128,22690,1,-117
11685304,22680,1,-118
11686484,22670,1,-118
11687664,22660,1,-108
11688860,22649,1,-118
11690044,22639,1,-108
11691236,22628,1,-117
11692412,22618,1,-118
11693592,22608,1,-118
11694772,22598,1,-118
11695952,22588,1,-118
11697132,22578,1,-131
11698316,22569,1,-118
11699496,22559,1,-118
11700676,22549,1,-108
11701868,22538,1,-108
11703064,22527,1,-118
11704244,22517,1,-108
11705440,22506,1,-117
11706616,22496,1,-118
11707796,22486,1,-108
11708988,22475,1,-118
11710168,22465,1,-118
11711356,22455,1,-119
11712552,22445,1,-108
11713740,22434,1,-118
11714920,22424,1,-118
11716100,22414,1,-108
11717288,22403,1,-118
11718476,22393,1,-108
11719672,22382,1,-117
11720848,22372,1,-118
11722036,22362,1,-119
11723228,22352,1,-108
11724420,22341,1,-117
11725596,22331,1,-118
11726776,22321,1,-118
11727964,22311,1,-118
11729144,22301,1,-108
11730336,22290,1,-118
11731516,22280,1,-118
11732696,22270,1,-107
11733876,22259,1,-119
11735072,22249,1,-118
11736252,22239,1,-108
11737440,22228,1,-118
11738620,22218,1,-119
11739812,22208,1,-118
11741000,22198,1,-118
11742188,22188,1,-118
11743376,22178,1,-108
11744568,22167,1,-118
11745748,22157,1,-116
11746916,22147,1,-119
11748108,22137,1,-118
11749288,22127,1,-108
11750484,22116,1,-117
11751660,22106,1,-119
11752852,22096,1,-118
11754032,22086,1,-119
11755224,22076,1,-109
11756424,22065,1,-109
11757628,22054,1,-108
11758816,22043,1,-119
11760008,22033,1,-118
11761188,22023,1,-118
11762368,22013,1,-118
11763548,22003,1,-119
11764740,21993,1,-118
11765924,21983,1,-118
11767112,21973,1,-118
11768292,21963,1,-118
11769472,21953,1,-107
11770652,21942,1,-108
11771844,21931,1,-119
11773040,21921,1,-118
11774220,21911,1,-118
11775400,21901,1,-108
11776592,21890,1,-118
11777772,21880,1,-118
11778956,21870,1,-109
11780160,21859,1,-118
11781344,21849,1,-118
11782524,21839,1,-119
11783716,21829,1,-117
11784892,21819,1,-119
11786084,21809,1,-108
11787276,21798,1,-118
11788464,21788,1,-118
11789644,21778,1,-118
11790824,21768,1,-108
11792016,21757,1,-118
11793196,21747,1,-118
11794384,21737,1,-118
11795568,21727,1,-118
11796748,21717,1,-108
11797940,21706,1,-118
11799120,21696,1,-118
11800300,21686,1,-108
11801488,21675,1,-119
11802680,21665,1,-118
11803860,21655,1,-118
11805040,21645,1,-118
11806220,21635,1,-117
11807396,21625,1,-119
11808588,21615,1,-118
11809776,21605,1,-118
11810960,21595,1,-118
11812140,21585,1,-108
11813328,21574,1,-108
11814516,21563,1,-118
11815704,21553,1,-109
11816904,21542,1,-119
11818100,21532,1,-118
11819280,21522,1,-107
11820460,21511,1,-131
11821640,21502,1,-108
11822828,21491,1,-118
11824016,21481,1,-109
11825220,21470,1,-118
11826400,21460,1,-117
11827576,21450,1,-107
11828756,21439,1,-119
11829948,21429,1,-118
11831136,21419,1,-118
11832316,21409,1,-118
11833500,21399,1,-108
11834692,21388,1,-118
11835872,21378,1,-118
11837052,21368,1,-118
11838240,21358,1,-109
11839440,21347,1,-118
11840628,21337,1,-118
11841808,21327,1,-108
11842996,21316,1,-118
11844176,21306,1,-118
11845364,21296,1,-108
11846552,21285,1,-119
11847744,21275,1,-118
11848924,21265,1,-117
11850100,21255,1,-118
11851280,21245,1,-118
11852460,21235,1,-118
11853648,21225,1,-118
11854836,21215,1,-108
11856028,21204,1,-118
11857208,21194,1,-118
11858388,21184,1,-117
11859564,21174,1,-108
11860756,21163,1,-118
11861944,21153,1,-118
11863128,21143,1,-117
11864304,21133,1,-118
11865484,21123,1,-118
11866664,21113,1,-108
11867856,21102,1,-118
11869044,21092,1,-109
11870248,21081,1,-118
11871428,21071,1,-118
11872608,21061,1,-118
11873788,21051,1,-119
11874980,21041,1,-118
11876168,21031,1,-118
11877356,21021,1,-108
11878552,21010,1,-117
11879728,21000,1,-118
11880912,20990,1,-106
11882088,20979,1,-119
11883284,20969,1,-109
11884484,20958,1,-118
11885668,20948,1,-117
11886844,20938,1,-118
11888024,20928,1,-117
11889200,20918,1,-108
11890388,20907,1,-118
11891576,20897,1,-109
11892780,20886,1,-129
11893948,20877,1,-117
11895124,20867,1,-118
11896312,20857,1,-118
11897492,20847,1,-118
11898680,20837,1,-118
11899868,20827,1,-108
11901064,20816,1,-116
11902232,20806,1,-107
11903412,20795,1,-118
11904600,20785,1,-118
11905788,20775,1,-118
11906968,20765,1,-109
11908172,20754,1,-129
11909340,20745,1,-118
11910520,20735,1,-108
11911708,20724,1,-118
11912888,20714,1,-108
11914084,20703,1,-119
11915280,20693,1,-118
11916460,20683,1,-116
11917628,20673,1,-118
11918816,20663,1,-130
11919988,20654,1,-118
11921176,20644,1,-118
11922364,20634,1,-108
11923560,20623,1,-118
11924748,20613,1,-108
11925936,20602,1,-118
11927116,20592,1,-108
11928312,20581,1,-118
11929500,20571,1,-108
11930696,20560,1,-118
11931876,20550,1,-118
11933064,20540,1,-118
11934244,20530,1,-108
11935432,20519,1,-118
11936620,20509,1,-119
11937816,20499,1,-108
11939004,20488,1,-118
11940184,20478,1,-108
11941372,20467,1,-116
11942540,20457,1,-118
11943728,20447,1,-118
11944908,20437,1,-108
11946104,20426,1,-119
11947296,20416,1,-118
11948476,20406,1,-118
11949656,20396,1,-118
11950836,20386,1,-108
11952028,20375,1,-118
11953212,20365,1,-118
11954396,20355,1,-117
11955572,20345,1,-107
11956756,20334,1,-119
11957948,20324,1,-118
11959128,20314,1,-108
11960316,20303,1,-130
11961492,20294,1,-118
11962676,20284,1,-118
11963856,20274,1,-118
11965036,20264,1,-118
11966216,20254,1,-108
11967408,20243,1,-118
11968592,20233,1,-117
11969764,20223,1,-118
11970944,20213,1,-108
11972132,20202,1,-118
11973312,20192,1,-108
11974504,20181,1,-118
11975688,20171,1,-118
11976868,20161,1,-118
11978048,20151,1,-118
11979228,20141,1,-108
11980416,20130,1,-108
11981608,20119,1,-118
11982788,20109,1,-118
11983976,20099,1,-117
11985152,20089,1,-118
11986332,20079,1,-118
11987516,20069,1,-118
11988696,20059,1,-118
11989884,20049,1,-118
11991068,20039,1,-108
11992260,20028,1,-118
11993440,20018,1,-108
11994628,20007,1,-118
11995816,19997,1,-119
11997008,19987,1,-118
11998196,19977,1,-109
11999396,19966,1,-118
12000584,19956,1,-107
12001768,19945,1,-118
12002956,19935,1,-118
12004136,19925,1,-118
12005316,19915,1,-118
12006500,19905,1,-118
12007680,19895,1,-118
12008860,19885,1,-118
12010040,19875,1,-118
12011220,19865,1,-108
12012416,19854,1,-118
12013604,19844,1,-108
12014792,19833,1,-118
12015972,19823,1,-118
12017160,19813,1,-118
12018348,19803,1,-118
12019532,19793,1,-118
12020712,19783,1,-108
12021908,19772,1,-118
12023088,19762,1,-118
12024268,19752,1,-118
12025448,19742,1,-108
12026636,19731,1,-118
12027816,19721,1,-118
12029004,19711,1,-129
12030172,19702,1,-118
12031352,19692,1,-118
12032536,19682,1,-118
12033716,19672,1,-109
12034916,19661,1,-109
12036120,19650,1,-118
12037300,19640,1,-108
12038488,19629,1,-116
12039656,19619,1,-119
12040848,19609,1,-118
12042036,19599,1,-118
12043216,19589,1,-108
12044408,19578,1,-118
12045588,19568,1,-118
12046768,19558,1,-108
12047956,19547,1,-118
12049144,19537,1,-108
12050332,19526,1,-119
12051528,19516,1,-118
12052708,19506,1,-118
12053888,19496,1,-118
12055068,19486,1,-108
12056256,19475,1,-119
12057448,19465,1,-118
12058632,19455,1,-108
12059820,19444,1,-118
12061000,19434,1,-118
12062180,19424,1,-118
12063360,19414,1,-108
12064552,19403,1,-118
12065740,19393,1,-118
12066924,19383,1,-108
12068112,19372,1,-117
12069284,19362,1,-118
12070464,19352,1,-118
12071644,19342,1,-118
12072832,19332,1,-118
12074016,19322,1,-118
12075196,19312,1,-118
12076376,19302,1,-108
12077564,19291,1,-118
12078748,19281,1,-118
12079936,19271,1,-119
12081128,19261,1,-108
12082320,19250,1,-119
12083512,19240,1,-118
12084692,19230,1,-108
12085880,19219,1,-118
12087068,19209,1,-118
12088248,19199,1,-118
12089432,19189,1,-107
12090616,19178,1,-118
12091800,19168,1,-118
12092980,19158,1,-108
12094172,19147,1,-118
12095360,19137,1,-119
12096556,19127,1,-118
12097744,19117,1,-118
12098924,19107,1,-119
12100116,19097,1,-118
12101296,19087,1,-108
12102488,19076,1,-118
12103668,19066,1,-118
12104852,19056,1,-108
12106044,19045,1,-118
12107224,19035,1,-118
12108404,19025,1,-118
12109584,19015,1,-118
12110764,19005,1,-108
12111960,18994,1,-118
12113140,18984,1,-118
12114324,18974,1,-108
12115512,18963,1,-130
12116684,18954,1,-108
12117876,18943,1,-119
12119072,18933,1,-118
12120252,18923,1,-118
12121432,18913,1,-118
12122612,18903,1,-118
12123792,18893,1,-108
12124984,18882,1,-119
12126176,18872,1,-108
12127372,18861,1,-117
12128548,18851,1,-119
12129740,18841,1,-118
12130920,18831,1,-118
12132100,18821,1,-108
12133288,18810,1,-118
12134476,18800,1,-118
12135656,18790,1,-118
12136836,18780,1,-118
12138016,18770,1,-118
12139196,18760,1,-118
12140376,18750,1,-118
12141556,18740,1,-119
12142752,18730,1,-118
12143932,18720,1,-118
12145116,18710,1,-118
12146296,18700,1,-109
12147496,18689,1,-108
12148684,18678,1,-108
12149872,18667,1,-118
12151060,18657,1,-118
12152240,18647,1,-118
12153420,18637,1,-109
12154620,18626,1,-117
12155792,18616,1,-119
12156988,18606,1,-118
12158168,18596,1,-108
12159356,18585,1,-118
12160540,18575,1,-108
12161728,18564,1,-118
12162912,18554,1,-119
12164104,18544,1,-118
12165284,18534,1,-108
12166472,18523,1,-118
12167652,18513,1,-117
12168828,18503,1,-118
12170008,18493,1,-108
12171196,18482,1,-118
12172384,18472,1,-117
12173560,18462,1,-118
12174744,18452,1,-118
12175924,18442,1,-108
12177112,18431,1,-118
12178300,18421,1,-118
12179488,18411,1,-118
12180668,18401,1,-108
12181856,18390,1,-118
12183036,18380,1,-118
12184224,18370,1,-118
12185412,18360,1,-119
12186604,18350,1,-108
12187800,18339,1,-118
12188980,18329,1,-118
12190160,18319,1,-118
12191340,18309,1,-108
12192528,18298,1,-118
12193708,18288,1,-118
12194896,18278,1,-108
12196084,18267,1,-118
12197272,18257,1,-118
12198452,18247,1,-118
12199640,18237,1,-119
12200832,18227,1,-109
12202036,18216,1,-118
12203216,18206,1,-108
12204404,18195,1,-118
12205584,18185,1,-118
12206764,18175,1,-118
12207952,18165,1,-118
12209132,18155,1,-117
12210308,18145,1,-119
12211500,18135,1,-118
12212680,18125,1,-118
12213860,18115,1,-109
12215060,18104,1,-118
12216248,18094,1,-108
12217444,18083,1,-117
12218620,18073,1,-118
12219800,18063,1,-118
12220980,18053,1,-118
12222160,18043,1,-119
12223352,18033,1,-108
12224548,18022,1,-106
12225724,18011,1,-131
12226908,18002,1,-117
12228084,17992,1,-118
12229264,17982,1,-118
12230452,17972,1,-108
12231640,17961,1,-118
12232828,17951,1,-118
12234016,17941,1,-118
12235196,17931,1,-118
12236376,17921,1,-109
12237576,17910,1,-118
12238764,17900,1,-108
12239960,17889,1,-118
12241140,17879,1,-118
12242320,17869,1,-118
12243504,17859,1,-118
12244692,17849,1,-109
12245892,17838,1,-119
12247088,17828,1,-118
12248268,17818,1,-118
12249448,17808,1,-118
12250628,17798,1,-118
12251808,17788,1,-119
12253000,17778,1,-118
12254180,17768,1,-118
12255364,17758,1,-118
12256544,17748,1,-107
12257728,17737,1,-118
12258908,17727,1,-108
12260096,17716,1,-118
12261276,17706,1,-108
12262472,17695,1,-118
12263660,17685,1,-118
12264840,17675,1,-118
12266020,17665,1,-108
12267212,17654,1,-118
12268392,17644,1,-119
12269588,17634,1,-108
12270776,17623,1,-118
12271956,17613,1,-108
12273144,17602,1,-118
12274328,17592,1,-118
12275516,17582,1,-109
12276716,17571,1,-118
12277904,17561,1,-117
12279076,17551,1,-108
12280268,17540,1,-118
12281448,17530,1,-118
12282628,17520,1,-118
12283812,17510,1,-108
12285008,17499,1,-118
12286188,17489,1,-118
12287372,17479,1,-108
12288564,17468,1,-118
12289744,17458,1,-119
12290936,17448,1,-118
12292116,17438,1,-108
12293304,17427,1,-118
12294492,17417,1,-118
12295672,17407,1,-118
12296860,17397,1,-117
12298036,17387,1,-118
12299224,17377,1,-118
12300412,17367,1,-117
12301588,17357,1,-108
12302776,17346,1,-118
12303956,17336,1,-118
12305136,17326,1,-108
12306332,17315,1,-118
12307520,17305,1,-117
12308696,17295,1,-119
12309888,17285,1,-117
12311064,17275,1,-118
12312244,17265,1,-108
12313440,17254,1,-108
12314636,17243,1,-118
12315816,17233,1,-118
12316996,17223,1,-118
12318184,17213,1,-118
12319364,17203,1,-118
12320552,17193,1,-118
12321732,17183,1,-119
12322928,17173,1,-117
12324104,17163,1,-118
12325284,17153,1,-108
12326472,17142,1,-109
12327672,17131,1,-118
12328860,17121,1,-118
12330044,17111,1,-118
12331224,17101,1,-108
12332412,17090,1,-118
12333592,17080,1,-118
12334772,17070,1,-108
12335960,17059,1,-118
12337148,17049,1,-118
12338332,17039,1,-118
12339512,17029,1,-118
12340692,17019,1,-118
12341872,17009,1,-118
12343060,16999,1,-109
