timestamp,position,count,us_enc,enc/us
9511780,16759,1,69,0.014492754
9512884,16775,1,69,0.014492754
9513992,16791,1,69,0.014492754
9515100,16807,1,69,0.014492754
9516204,16823,1,69,0.014492754
9517308,16839,1,69,0.014492754
9518416,16855,1,67,0.014925373
9519500,16871,1,73,0.01369863
9520608,16886,1,69,0.014492754
9521720,16902,1,69,0.014492754
9522824,16918,1,73,0.01369863
9523920,16933,1,69,0.014492754
9525024,16949,1,65,0.015384615
9526140,16966,1,69,0.014492754
9527244,16982,1,74,0.013513514
9528356,16997,1,69,0.014492754
9529460,17013,1,69,0.014492754
9530564,17029,1,69,0.014492754
9531668,17045,1,69,0.014492754
9532772,17061,1,73,0.01369863
9533868,17076,1,69,0.014492754
9534972,17092,1,69,0.014492754
9536080,17108,1,68,0.014705882
9537168,17124,1,70,0.014285714
9538288,17140,1,69,0.014492754
9539392,17156,1,72,0.013888889
9540480,17171,1,69,0.014492754
9541596,17187,1,69,0.014492754
9542704,17203,1,69,0.014492754
9543812,17219,1,69,0.014492754
9544916,17235,1,69,0.014492754
9546020,17251,1,69,0.014492754
9547128,17267,1,69,0.014492754
9548232,17283,1,69,0.014492754
9549336,17299,1,68,0.014705882
9550424,17315,1,70,0.014285714
9551548,17331,1,64,0.015625
9552652,17348,1,69,0.014492754
9553768,17364,1,69,0.014492754
9554872,17380,1,69,0.014492754
9555984,17396,1,69,0.014492754
9557088,17412,1,69,0.014492754
9558196,17428,1,69,0.014492754
9559300,17444,1,69,0.014492754
9560404,17460,1,73,0.01369863
9561512,17475,1,68,0.014705882
9562600,17491,1,69,0.014492754
9563704,17507,1,70,0.014285714
9564828,17523,1,69,0.014492754
9565936,17539,1,68,0.014705882
9567024,17555,1,73,0.01369863
9568128,17570,1,69,0.014492754
9569244,17586,1,69,0.014492754
9570356,17602,1,69,0.014492754
9571460,17618,1,69,0.014492754
9572568,17634,1,69,0.014492754
9573672,17650,1,72,0.013888889
9574764,17665,1,65,0.015384615
9575884,17682,1,69,0.014492754
9576992,17698,1,68,0.014705882
9578088,17714,1,69,0.014492754
9579192,17730,1,64,0.015625
9580296,17747,1,69,0.014492754
9581404,17763,1,74,0.013513514
9582528,17778,1,69,0.014492754
9583640,17794,1,69,0.014492754
9584744,17810,1,69,0.014492754
9585852,17826,1,69,0.014492754
9586960,17842,1,69,0.014492754
9588064,17858,1,72,0.013888889
9589152,17873,1,69,0.014492754
9590264,17889,1,69,0.014492754
9591372,17905,1,69,0.014492754
9592476,17921,1,69,0.014492754
9593584,17937,1,68,0.014705882
9594672,17953,1,78,0.012820513
9595768,17967,1,69,0.014492754
9596884,17983,1,65,0.015384615
9598004,18000,1,73,0.01369863
9599100,18015,1,69,0.014492754
9600208,18031,1,68,0.014705882
9601304,18047,1,73,0.01369863
9602404,18062,1,69,0.014492754
9603512,18078,1,69,0.014492754
9604616,18094,1,69,0.014492754
9605720,18110,1,69,0.014492754
9606824,18126,1,73,0.01369863
9607928,18141,1,69,0.014492754
9609032,18157,1,69,0.014492754
9610136,18173,1,64,0.015625
9611232,18190,1,74,0.013513514
9612352,18205,1,69,0.014492754
9613456,18221,1,65,0.015384615
9614572,18238,1,68,0.014705882
9615664,18254,1,73,0.01369863
9616768,18269,1,69,0.014492754
9617876,18285,1,64,0.015625
9618972,18302,1,70,0.014285714
9620092,18318,1,69,0.014492754
9621196,18334,1,69,0.014492754
9622304,18350,1,68,0.014705882
9623392,18366,1,74,0.013513514
9624504,18381,1,65,0.015384615
9625624,18398,1,69,0.014492754
9626732,18414,1,69,0.014492754
9627836,18430,1,72,0.013888889
9628928,18445,1,69,0.014492754
9630032,18461,1,69,0.014492754
9631136,18477,1,69,0.014492754
9632240,18493,1,69,0.014492754
9633348,18509,1,69,0.014492754
9634452,18525,1,72,0.013888889
9635544,18540,1,69,0.014492754
9636648,18556,1,68,0.014705882
9637736,18572,1,69,0.014492754
9638844,18588,1,74,0.013513514
9639960,18603,1,73,0.01369863
9641056,18618,1,69,0.014492754
9642160,18634,1,69,0.014492754
9643264,18650,1,65,0.015384615
9644380,18667,1,69,0.014492754
9645484,18683,1,69,0.014492754
9646588,18699,1,69,0.014492754
9647692,18715,1,69,0.014492754
9648796,18731,1,72,0.013888889
9649884,18746,1,69,0.014492754
9650996,18762,1,69,0.014492754
9652104,18778,1,69,0.014492754
9653208,18794,1,69,0.014492754
9654320,18810,1,69,0.014492754
9655424,18826,1,69,0.014492754
9656528,18842,1,73,0.01369863
9657624,18857,1,65,0.015384615
9658740,18874,1,69,0.014492754
9659844,18890,1,69,0.014492754
9660948,18906,1,73,0.01369863
9662056,18921,1,69,0.014492754
9663160,18937,1,69,0.014492754
9664264,18953,1,64,0.015625
9665364,18970,1,74,0.013513514
9666476,18985,1,69,0.014492754
9667584,19001,1,69,0.014492754
9668692,19017,1,68,0.014705882
9669792,19033,1,73,0.01369863
9670896,19048,1,65,0.015384615
9672008,19065,1,73,0.01369863
9673104,19080,1,68,0.014705882
9674192,19096,1,74,0.013513514
9675304,19111,1,69,0.014492754
9676412,19127,1,64,0.015625
9677508,19144,1,73,0.01369863
9678616,19159,1,69,0.014492754
9679728,19175,1,64,0.015625
9680828,19192,1,70,0.014285714
9681956,19208,1,73,0.01369863
9683052,19223,1,69,0.014492754
9684156,19239,1,69,0.014492754
9685260,19255,1,64,0.015625
9686356,19272,1,70,0.014285714
9687480,19288,1,69,0.014492754
9688584,19304,1,72,0.013888889
9689672,19319,1,69,0.014492754
9690784,19335,1,69,0.014492754
9691888,19351,1,68,0.014705882
9692984,19367,1,69,0.014492754
9694096,19383,1,72,0.013888889
9695184,19398,1,69,0.014492754
9696300,19414,1,65,0.015384615
9697416,19431,1,69,0.014492754
9698520,19447,1,69,0.014492754
9699628,19463,1,67,0.014925373
9700712,19479,1,73,0.01369863
9701820,19494,1,69,0.014492754
9702932,19510,1,69,0.014492754
9704036,19526,1,69,0.014492754
9705144,19542,1,72,0.013888889
9706232,19557,1,69,0.014492754
9707344,19573,1,73,0.01369863
9708440,19588,1,65,0.015384615
9709548,19605,1,70,0.014285714
9710668,19621,1,69,0.014492754
9711772,19637,1,69,0.014492754
9712880,19653,1,69,0.014492754
9713984,19669,1,69,0.014492754
9715088,19685,1,69,0.014492754
9716204,19701,1,73,0.01369863
9717300,19716,1,69,0.014492754
9718408,19732,1,64,0.015625
9719504,19749,1,69,0.014492754
9720608,19765,1,74,0.013513514
9721724,19780,1,69,0.014492754
9722828,19796,1,69,0.014492754
9723940,19812,1,68,0.014705882
9725036,19828,1,69,0.014492754
9726152,19844,1,69,0.014492754
9727260,19860,1,69,0.014492754
9728368,19876,1,73,0.01369863
9729464,19891,1,69,0.014492754
9730568,19907,1,69,0.014492754
9731672,19923,1,69,0.014492754
9732776,19939,1,72,0.013888889
9733864,19954,1,69,0.014492754
9734976,19970,1,69,0.014492754
9736084,19986,1,69,0.014492754
9737188,20002,1,69,0.014492754
9738300,20018,1,69,0.014492754
9739404,20034,1,69,0.014492754
9740508,20050,1,73,0.01369863
9741604,20065,1,64,0.015625
9742708,20082,1,68,0.014705882
9743808,20098,1,73,0.01369863
9744912,20113,1,69,0.014492754
9746024,20129,1,69,0.014492754
9747128,20145,1,64,0.015625
9748228,20162,1,74,0.013513514
9749340,20177,1,69,0.014492754
9750444,20193,1,66,0.015151515
9751568,20210,1,69,0.014492754
9752672,20226,1,69,0.014492754
9753776,20242,1,69,0.014492754
9754880,20258,1,69,0.014492754
9755988,20274,1,69,0.014492754
9757092,20290,1,69,0.014492754
9758196,20306,1,64,0.015625
9759292,20323,1,69,0.014492754
9760400,20339,1,74,0.013513514
9761524,20354,1,68,0.014705882
9762612,20370,1,69,0.014492754
9763716,20386,1,70,0.014285714
9764836,20402,1,69,0.014492754
9765948,20418,1,73,0.01369863
9767044,20433,1,69,0.014492754
9768148,20449,1,69,0.014492754
9769256,20465,1,68,0.014705882
9770344,20481,1,74,0.013513514
9771456,20496,1,69,0.014492754
9772560,20512,1,72,0.013888889
9773648,20527,1,69,0.014492754
9774760,20543,1,69,0.014492754
9775864,20559,1,69,0.014492754
9776968,20575,1,69,0.014492754
9778072,20591,1,69,0.014492754
9779180,20607,1,69,0.014492754
9780288,20623,1,65,0.015384615
9781404,20640,1,73,0.01369863
9782500,20655,1,69,0.014492754
9783604,20671,1,69,0.014492754
9784708,20687,1,69,0.014492754
9785812,20703,1,69,0.014492754
9786920,20719,1,67,0.014925373
9788004,20735,1,73,0.01369863
9789112,20750,1,69,0.014492754
9790224,20766,1,69,0.014492754
9791328,20782,1,69,0.014492754
9792436,20798,1,65,0.015384615
9793556,20815,1,69,0.014492754
9794660,20831,1,73,0.01369863
9795756,20846,1,69,0.014492754
9796860,20862,1,69,0.014492754
9797964,20878,1,69,0.014492754
9799068,20894,1,73,0.01369863
9800164,20909,1,69,0.014492754
9801268,20925,1,73,0.01369863
9802364,20940,1,69,0.014492754
9803468,20956,1,69,0.014492754
9804572,20972,1,69,0.014492754
9805680,20988,1,69,0.014492754
9806784,21004,1,69,0.014492754
9807896,21020,1,69,0.014492754
9809000,21036,1,69,0.014492754
9810104,21052,1,69,0.014492754
9811212,21068,1,69,0.014492754
9812316,21084,1,68,0.014705882
9813404,21100,1,70,0.014285714
9814524,21116,1,69,0.014492754
9815632,21132,1,69,0.014492754
9816736,21148,1,69,0.014492754
9817844,21164,1,69,0.014492754
9818948,21180,1,65,0.015384615
9820064,21197,1,69,0.014492754
9821168,21213,1,69,0.014492754
9822280,21229,1,73,0.01369863
9823376,21244,1,69,0.014492754
9824484,21260,1,69,0.014492754
9825588,21276,1,64,0.015625
9826688,21293,1,74,0.013513514
9827800,21308,1,72,0.013888889
9828888,21323,1,69,0.014492754
9830000,21339,1,69,0.014492754
9831108,21355,1,64,0.015625
9832204,21372,1,73,0.01369863
9833312,21387,1,69,0.014492754
9834424,21403,1,69,0.014492754
9835532,21419,1,69,0.014492754
9836636,21435,1,69,0.014492754
9837740,21451,1,69,0.014492754
9838844,21467,1,73,0.01369863
9839940,21482,1,69,0.014492754
9841044,21498,1,68,0.014705882
9842140,21514,1,69,0.014492754
9843252,21530,1,69,0.014492754
9844356,21546,1,69,0.014492754
9845460,21562,1,69,0.014492754
9846564,21578,1,69,0.014492754
9847668,21594,1,69,0.014492754
9848772,21610,1,69,0.014492754
9849880,21626,1,69,0.014492754
9850988,21642,1,69,0.014492754
9852092,21658,1,69,0.014492754
9853196,21674,1,67,0.014925373
9854280,21690,1,74,0.013513514
9855392,21705,1,69,0.014492754
9856500,21721,1,73,0.01369863
9857596,21736,1,65,0.015384615
9858708,21753,1,69,0.014492754
9859812,21769,1,68,0.014705882
9860908,21785,1,70,0.014285714
9862032,21801,1,72,0.013888889
9863124,21816,1,69,0.014492754
9864236,21832,1,69,0.014492754
9865340,21848,1,68,0.014705882
9866432,21864,1,73,0.01369863
9867536,21879,1,69,0.014492754
9868640,21895,1,69,0.014492754
9869744,21911,1,72,0.013888889
9870832,21926,1,64,0.015625
9871936,21943,1,73,0.01369863
9873044,21958,1,69,0.014492754
9874156,21974,1,72,0.013888889
9875244,21989,1,69,0.014492754
9876356,22005,1,64,0.015625
9877452,22022,1,74,0.013513514
9878568,22037,1,69,0.014492754
9879672,22053,1,69,0.014492754
9880776,22069,1,69,0.014492754
9881884,22085,1,69,0.014492754
9882988,22101,1,69,0.014492754
9884092,22117,1,65,0.015384615
9885204,22134,1,69,0.014492754
9886308,22150,1,69,0.014492754
9887412,22166,1,68,0.014705882
9888508,22182,1,69,0.014492754
9889624,22198,1,68,0.014705882
9890712,22214,1,74,0.013513514
9891824,22229,1,65,0.015384615
9892940,22246,1,69,0.014492754
9894048,22262,1,73,0.01369863
9895144,22277,1,69,0.014492754
9896248,22293,1,69,0.014492754
9897352,22309,1,64,0.015625
9898452,22326,1,74,0.013513514
9899564,22341,1,69,0.014492754
9900668,22357,1,69,0.014492754
9901772,22373,1,73,0.01369863
9902868,22388,1,68,0.014705882
9903956,22404,1,74,0.013513514
9905072,22419,1,69,0.014492754
9906184,22435,1,73,0.01369863
9907280,22450,1,69,0.014492754
9908384,22466,1,69,0.014492754
9909488,22482,1,69,0.014492754
9910592,22498,1,68,0.014705882
9911692,22514,1,69,0.014492754
9912804,22530,1,65,0.015384615
9913916,22547,1,69,0.014492754
9915024,22563,1,67,0.014925373
9916108,22579,1,73,0.01369863
9917216,22594,1,69,0.014492754
9918328,22610,1,68,0.014705882
9919424,22626,1,70,0.014285714
9920544,22642,1,69,0.014492754
9921648,22658,1,69,0.014492754
9922756,22674,1,72,0.013888889
9923848,22689,1,69,0.014492754
9924952,22705,1,65,0.015384615
9926068,22722,1,69,0.014492754
9927172,22738,1,69,0.014492754
9928276,22754,1,72,0.013888889
9929364,22769,1,69,0.014492754
9930476,22785,1,69,0.014492754
9931580,22801,1,69,0.014492754
9932684,22817,1,72,0.013888889
9933772,22832,1,70,0.014285714
9934892,22848,1,69,0.014492754
9935996,22864,1,73,0.01369863
9937092,22879,1,69,0.014492754
9938196,22895,1,64,0.015625
9939296,22912,1,73,0.01369863
9940400,22927,1,69,0.014492754
9941512,22943,1,69,0.014492754
9942616,22959,1,69,0.014492754
9943720,22975,1,69,0.014492754
9944824,22991,1,68,0.014705882
9945912,23007,1,70,0.014285714
9947036,23023,1,69,0.014492754
9948140,23039,1,69,0.014492754
9949252,23055,1,68,0.014705882
9950348,23071,1,69,0.014492754
9951464,23087,1,69,0.014492754
9952568,23103,1,65,0.015384615
9953684,23120,1,69,0.014492754
9954788,23136,1,68,0.014705882
9955888,23152,1,73,0.01369863
9956988,23167,1,69,0.014492754
9958092,23183,1,69,0.014492754
9959200,23199,1,69,0.014492754
9960304,23215,1,68,0.014705882
9961392,23231,1,74,0.013513514
9962512,23246,1,69,0.014492754
9963616,23262,1,65,0.015384615
9964732,23279,1,69,0.014492754
9965836,23295,1,67,0.014925373
9966920,23311,1,73,0.01369863
9968028,23326,1,69,0.014492754
9969140,23342,1,69,0.014492754
9970248,23358,1,72,0.013888889
9971340,23373,1,69,0.014492754
9972448,23389,1,68,0.014705882
9973536,23405,1,74,0.013513514
9974648,23420,1,69,0.014492754
9975752,23436,1,66,0.015151515
9976876,23453,1,69,0.014492754
9977980,23469,1,69,0.014492754
9979084,23485,1,69,0.014492754
9980192,23501,1,68,0.014705882
9981288,23517,1,69,0.014492754
9982400,23533,1,72,0.013888889
9983492,23548,1,69,0.014492754
9984604,23564,1,69,0.014492754
9985712,23580,1,69,0.014492754
9986816,23596,1,69,0.014492754
9987924,23612,1,69,0.014492754
9989028,23628,1,72,0.013888889
9990116,23643,1,70,0.014285714
9991236,23659,1,65,0.015384615
9992348,23676,1,69,0.014492754
9993456,23692,1,69,0.014492754
9994560,23708,1,72,0.013888889
9995640,23723,1,73,0.01369863
9996744,23738,1,69,0.014492754
9997848,23754,1,69,0.014492754
9998956,23770,1,69,0.014492754
10000068,23786,1,69,0.014492754
10001172,23802,1,69,0.014492754
10002280,23818,1,71,0.014084507
10003424,23834,1,69,0.014492754
10004604,23851,1,68,0.014705882
10005772,23868,1,68,0.014705882
10006936,23885,1,68,0.014705882
10008104,23902,1,72,0.013888889
10009260,23918,1,64,0.015625
10010428,23936,1,68,0.014705882
10011592,23953,1,73,0.01369863
10012772,23969,1,68,0.014705882
10013940,23986,1,68,0.014705882
10015108,24003,1,68,0.014705882
10016272,24020,1,72,0.013888889
10017432,24036,1,65,0.015384615
10018604,24054,1,68,0.014705882
10019772,24071,1,68,0.014705882
10020940,24088,1,68,0.014705882
10022108,24105,1,68,0.014705882
10023272,24122,1,72,0.013888889
10024428,24138,1,68,0.014705882
10025596,24155,1,68,0.014705882
10026760,24172,1,67,0.014925373
10027908,24189,1,74,0.013513514
10029092,24205,1,72,0.013888889
10030248,24221,1,68,0.014705882
10031412,24238,1,68,0.014705882
10032580,24255,1,68,0.014705882
10033748,24272,1,68,0.014705882
10034912,24289,1,72,0.013888889
10036064,24305,1,68,0.014705882
10037236,24322,1,69,0.014492754
10038412,24339,1,72,0.013888889
10039568,24355,1,72,0.013888889
10040732,24371,1,67,0.014925373
10041880,24388,1,69,0.014492754
10043064,24405,1,68,0.014705882
10044228,24422,1,68,0.014705882
10045392,24439,1,68,0.014705882
10046564,24456,1,68,0.014705882
10047732,24473,1,68,0.014705882
10048896,24490,1,71,0.014084507
10050044,24506,1,69,0.014492754
10051220,24523,1,68,0.014705882
10052384,24540,1,68,0.014705882
10053552,24557,1,68,0.014705882
10054712,24574,1,73,0.01369863
10055880,24590,1,72,0.013888889
10057036,24606,1,68,0.014705882
10058204,24623,1,68,0.014705882
10059368,24640,1,64,0.015625
10060528,24658,1,73,0.01369863
10061700,24674,1,72,0.013888889
10062864,24690,1,68,0.014705882
10064028,24707,1,68,0.014705882
10065196,24724,1,68,0.014705882
10066360,24741,1,71,0.014084507
10067508,24757,1,69,0.014492754
10068684,24774,1,72,0.013888889
10069836,24790,1,68,0.014705882
10071008,24807,1,65,0.015384615
10072192,24825,1,72,0.013888889
10073348,24841,1,68,0.014705882
10074516,24858,1,67,0.014925373
10075664,24875,1,68,0.014705882
10076832,24892,1,69,0.014492754
10078016,24909,1,72,0.013888889
10079172,24925,1,68,0.014705882
10080344,24942,1,68,0.014705882
10081512,24959,1,68,0.014705882
10082680,24976,1,72,0.013888889
10083836,24992,1,64,0.015625
10084996,25010,1,69,0.014492754
10086176,25027,1,68,0.014705882
10087344,25044,1,68,0.014705882
10088516,25061,1,68,0.014705882
10089684,25078,1,71,0.014084507
10090832,25094,1,68,0.014705882
10092004,25111,1,68,0.014705882
10093172,25128,1,68,0.014705882
10094336,25145,1,72,0.013888889
10095496,25161,1,68,0.014705882
10096656,25178,1,69,0.014492754
10097832,25195,1,68,0.014705882
10099000,25212,1,68,0.014705882
10100168,25229,1,68,0.014705882
10101332,25246,1,72,0.013888889
10102484,25262,1,68,0.014705882
10103640,25279,1,73,0.01369863
10104816,25295,1,68,0.014705882
10105988,25312,1,72,0.013888889
10107144,25328,1,67,0.014925373
10108296,25345,1,68,0.014705882
10109464,25362,1,69,0.014492754
10110648,25379,1,68,0.014705882
10111816,25396,1,68,0.014705882
10112980,25413,1,65,0.015384615
10114164,25431,1,68,0.014705882
10115324,25448,1,73,0.01369863
10116492,25464,1,68,0.014705882
10117660,25481,1,68,0.014705882
10118824,25498,1,72,0.013888889
10119976,25514,1,68,0.014705882
10121148,25531,1,68,0.014705882
10122320,25548,1,72,0.013888889
10123480,25564,1,67,0.014925373
10124632,25581,1,69,0.014492754
10125816,25598,1,68,0.014705882
10126984,25615,1,67,0.014925373
10128132,25632,1,72,0.013888889
10129292,25648,1,69,0.014492754
10130480,25665,1,68,0.014705882
10131648,25682,1,72,0.013888889
10132800,25698,1,68,0.014705882
10133968,25715,1,71,0.014084507
10135116,25731,1,68,0.014705882
10136288,25748,1,68,0.014705882
10137456,25765,1,68,0.014705882
10138620,25782,1,68,0.014705882
10139792,25799,1,72,0.013888889
10140952,25815,1,67,0.014925373
10142100,25832,1,69,0.014492754
10143284,25849,1,68,0.014705882
10144448,25866,1,71,0.014084507
10145596,25882,1,69,0.014492754
10146772,25899,1,68,0.014705882
10147944,25916,1,68,0.014705882
10149108,25933,1,68,0.014705882
10150276,25950,1,68,0.014705882
10151440,25967,1,68,0.014705882
10152608,25984,1,64,0.015625
10153768,26002,1,72,0.013888889
10154932,26018,1,69,0.014492754
10156112,26035,1,68,0.014705882
10157280,26052,1,72,0.013888889
10158436,26068,1,64,0.015625
10159596,26086,1,73,0.01369863
10160772,26102,1,72,0.013888889
10161928,26118,1,72,0.013888889
10163084,26134,1,68,0.014705882
10164256,26151,1,68,0.014705882
10165420,26168,1,72,0.013888889
10166576,26184,1,68,0.014705882
10167744,26201,1,71,0.014084507
10168892,26217,1,68,0.014705882
10170064,26234,1,72,0.013888889
10171216,26250,1,68,0.014705882
10172388,26267,1,68,0.014705882
10173552,26284,1,72,0.013888889
10174716,26300,1,68,0.014705882
10175884,26317,1,68,0.014705882
10177048,26334,1,64,0.015625
10178208,26352,1,73,0.01369863
10179384,26368,1,65,0.015384615
10180560,26386,1,68,0.014705882
10181732,26403,1,72,0.013888889
10182888,26419,1,71,0.014084507
10184036,26435,1,69,0.014492754
10185212,26452,1,68,0.014705882
10186376,26469,1,68,0.014705882
10187540,26486,1,67,0.014925373
10188692,26503,1,73,0.01369863
10189872,26519,1,68,0.014705882
10191036,26536,1,68,0.014705882
10192204,26553,1,68,0.014705882
10193372,26570,1,68,0.014705882
10194540,26587,1,72,0.013888889
10195696,26603,1,71,0.014084507
10196844,26619,1,66,0.015151515
10198036,26637,1,68,0.014705882
10199192,26654,1,72,0.013888889
10200356,26670,1,72,0.013888889
10201516,26686,1,67,0.014925373
10202664,26703,1,73,0.01369863
10203840,26719,1,68,0.014705882
10205008,26736,1,68,0.014705882
10206172,26753,1,68,0.014705882
10207344,26770,1,72,0.013888889
10208504,26786,1,68,0.014705882
10209668,26803,1,68,0.014705882
10210836,26820,1,68,0.014705882
10212004,26837,1,67,0.014925373
10213152,26854,1,68,0.014705882
10214320,26871,1,73,0.01369863
10215500,26887,1,68,0.014705882
10216668,26904,1,68,0.014705882
10217836,26921,1,68,0.014705882
10219000,26938,1,68,0.014705882
10220168,26955,1,68,0.014705882
10221336,26972,1,68,0.014705882
10222500,26989,1,69,0.014492754
10223676,27006,1,72,0.013888889
10224832,27022,1,68,0.014705882
10226000,27039,1,64,0.015625
10227160,27057,1,73,0.01369863
10228332,27073,1,72,0.013888889
10229492,27089,1,68,0.014705882
10230660,27106,1,68,0.014705882
10231832,27123,1,68,0.014705882
10233000,27140,1,68,0.014705882
10234168,27157,1,67,0.014925373
10235320,27174,1,73,0.01369863
10236496,27190,1,72,0.013888889
10237648,27206,1,69,0.014492754
10238824,27223,1,67,0.014925373
10239972,27240,1,74,0.013513514
10241156,27256,1,68,0.014705882
10242324,27273,1,68,0.014705882
10243492,27290,1,68,0.014705882
10244656,27307,1,67,0.014925373
10245800,27324,1,69,0.014492754
10246984,27341,1,68,0.014705882
10248148,27358,1,72,0.013888889
10249308,27374,1,68,0.014705882
10250472,27391,1,67,0.014925373
10251616,27408,1,69,0.014492754
10252800,27425,1,67,0.014925373
10253944,27442,1,73,0.01369863
10255112,27458,1,68,0.014705882
10256280,27475,1,72,0.013888889
10257444,27491,1,64,0.015625
10258608,27509,1,68,0.014705882
10259780,27526,1,68,0.014705882
10260944,27543,1,72,0.013888889
10262100,27559,1,72,0.013888889
10263256,27575,1,68,0.014705882
10264420,27592,1,68,0.014705882
10265584,27609,1,72,0.013888889
10266748,27625,1,68,0.014705882
10267912,27642,1,72,0.013888889
10269068,27658,1,68,0.014705882
10270232,27675,1,68,0.014705882
10271396,27692,1,68,0.014705882
10272564,27709,1,72,0.013888889
10273720,27725,1,68,0.014705882
10274888,27742,1,72,0.013888889
10276044,27758,1,64,0.015625
10277200,27776,1,69,0.014492754
10278384,27793,1,72,0.013888889
10279540,27809,1,68,0.014705882
10280704,27826,1,68,0.014705882
10281872,27843,1,68,0.014705882
10283044,27860,1,72,0.013888889
10284200,27876,1,65,0.015384615
10285372,27894,1,67,0.014925373
10286520,27911,1,68,0.014705882
10287684,27928,1,69,0.014492754
10288860,27945,1,72,0.013888889
10290024,27961,1,68,0.014705882
10291188,27978,1,68,0.014705882
10292360,27995,1,68,0.014705882
10293528,28012,1,71,0.014084507
10294676,28028,1,72,0.013888889
10295840,28044,1,68,0.014705882
10297004,28061,1,68,0.014705882
10298172,28078,1,68,0.014705882
10299336,28095,1,68,0.014705882
10300508,28112,1,72,0.013888889
10301664,28128,1,68,0.014705882
10302828,28145,1,71,0.014084507
10303976,28161,1,69,0.014492754
10305152,28178,1,68,0.014705882
10306316,28195,1,72,0.013888889
10307476,28211,1,72,0.013888889
10308636,28227,1,68,0.014705882
10309800,28244,1,64,0.015625
10310968,28262,1,72,0.013888889
10312124,28278,1,68,0.014705882
10313296,28295,1,65,0.015384615
10314472,28313,1,68,0.014705882
10315636,28330,1,72,0.013888889
10316792,28346,1,68,0.014705882
10317964,28363,1,68,0.014705882
10319128,28380,1,68,0.014705882
10320296,28397,1,72,0.013888889
10321452,28413,1,68,0.014705882
10322620,28430,1,72,0.013888889
10323776,28446,1,67,0.014925373
10324924,28463,1,69,0.014492754
10326112,28480,1,64,0.015625
10327276,28498,1,73,0.01369863
10328444,28514,1,72,0.013888889
10329596,28530,1,67,0.014925373
10330744,28547,1,68,0.014705882
10331912,28564,1,73,0.01369863
10333084,28580,1,68,0.014705882
10334256,28597,1,72,0.013888889
10335412,28613,1,68,0.014705882
10336580,28630,1,72,0.013888889
10337736,28646,1,71,0.014084507
10338884,28662,1,72,0.013888889
10340040,28678,1,71,0.014084507
10341188,28694,1,76,0.013157895
10342336,28709,1,77,0.012987013
10343504,28724,1,81,0.012345679
10344644,28738,1,81,0.012345679
10345784,28752,1,87,0.011494253
10346920,28765,1,87,0.011494253
10348060,28778,1,101,0.00990099
10349172,28789,1,102,0.009803922
10350296,28800,1,107,0.009345794
10351476,28811,1,127,0.007874016
10352624,28820,1,129,0.007751938
10353788,28829,1,128,0.0078125
10354940,28838,1,160,0.00625
10356064,28845,1,161,0.00621118
10357196,28852,1,187,0.005347594
10358320,28858,1,187,0.005347594
10359444,28864,1,224,0.004464286
10360568,28869,1,278,0.003597122
10361680,28873,1,279,0.003584229
10362796,28877,1,368,0.002717391
10363900,28880,1,370,0.002702703
10365012,28883,1,544,0.001838235
10366100,28885,1,370,0.002702703
10367212,28888,1,554,0.001805054
10368320,28890,1,544,0.001838235
10369408,28892,1,546,0.001831502
10370500,28894,1,548,0.001824818
10371596,28896,1,546,0.001831502
10372688,28898,1,548,0.001824818
10373784,28900,1,548,0.001824818
10374880,28902,1,548,0.001824818
10375976,28904,1,1096,0.000912409
10377072,28905,1,1092,0.000915751
10378164,28906,1,1156,0.000865052
10379320,28907,1,1136,0.000880282
10380456,28908,1,576,0.001736111
10381608,28910,1,1140,0.000877193
10382748,28911,2,1104,0.000905797
10383852,28912,13,1340,0.000746269
10385192,28913,73,2336,0.000428082
10387528,28914,150,3616,0.000276549
10391144,28915,86,2588,0.000386399
10393732,28916,29,1696,0.000589623
10395428,28917,7,1284,0.000778816
10396712,28918,8,1308,0.000764526
10398020,28919,654,10000,0.0001
10411008,28920,21,412,0.002427184
10411420,28921,1,319,0.003134796
10412696,28925,1,235,0.004255319
10413872,28930,1,278,0.003597122
10414984,28934,1,279,0.003584229
10416100,28938,1,370,0.002702703
10417212,28941,1,544,0.001838235
10418300,28943,1,546,0.001831502
10419392,28945,1,558,0.001792115
10420508,28947,1,369,0.002710027
10421616,28950,1,276,0.003623188
10422720,28954,1,222,0.004504505
10423832,28959,1,162,0.00617284
10424968,28966,1,142,0.007042254
10426108,28974,1,128,0.0078125
10427264,28983,1,107,0.009345794
10428444,28994,1,105,0.00952381
10429608,29005,1,90,0.011111111
10430788,29018,1,84,0.011904762
10431968,29032,1,82,0.012195122
10433116,29046,1,82,0.012195122
10434264,29060,1,77,0.012987013
10435420,29075,1,82,0.012195122
10436568,29089,1,77,0.012987013
10437724,29104,1,77,0.012987013
10438880,29119,1,72,0.013888889
10440036,29135,1,76,0.013157895
10441176,29150,1,72,0.013888889
10442340,29166,1,77,0.012987013
10443496,29181,1,68,0.014705882
10444664,29198,1,71,0.014084507
10445812,29214,1,69,0.014492754
10446996,29231,1,72,0.013888889
10448152,29247,1,68,0.014705882
10449316,29264,1,68,0.014705882
10450484,29281,1,72,0.013888889
10451640,29297,1,72,0.013888889
10452796,29313,1,67,0.014925373
10453940,29330,1,73,0.01369863
10455120,29346,1,68,0.014705882
10456288,29363,1,71,0.014084507
10457436,29379,1,68,0.014705882
